TimeBlock,AveragePackets,AveragePacketsperDevice,AverageConnections,AverageConnectionsperDevice,AverageThroughputperDevice,MaxThroughputperDevice,ActiveDevices(IP),ConnectedDevices(MAC),AveragePacketSize,ActiveConnections,RatioTIME_WAIT/ESTABLISHED,MaxTCPConnections,MaxUDPConnections,TimeSinceLastTCPConnection,TimeSinceLastUDPConnection,AverageTCPSessionDuration,AverageUDPSessionDuration,TimeSinceLastPacket,DeviceScreenState
3,6.8,6.8,0.066666667,0.066666667,703.8333333,703.8333333,1,1,3.450163399,2,0,0,0,1650,1635,17340,0,15,0
3,6.8,6.8,0.066666667,0.066666667,703.8333333,703.8333333,1,1,3.450163399,2,0,0,0,1665,1650,17370,0,30,0
3,6.8,6.8,0.066666667,0.066666667,703.8333333,703.8333333,1,1,3.450163399,2,0,0,0,1680,1665,17400,0,45,0
3,6.8,6.8,0.066666667,0.066666667,703.8333333,703.8333333,1,1,3.450163399,2,0,0,0,1695,1680,17430,0,60,0
3,6.8,6.8,0.066666667,0.066666667,703.8333333,703.8333333,1,1,3.450163399,2,0,0,0,1710,1695,17460,0,75,0
3,6.8,6.8,0.066666667,0.066666667,703.8333333,703.8333333,1,1,3.450163399,2,0,0,0,1725,1710,17490,0,90,0
3,6.8,6.8,0.066666667,0.066666667,703.8333333,703.8333333,1,1,3.450163399,2,0,0,0,1740,1725,17520,0,105,0
3,6.8,6.8,0.066666667,0.066666667,703.8333333,703.8333333,1,1,3.450163399,2,0,0,0,1755,1740,17550,0,120,0
3,6.8,6.8,0.066666667,0.066666667,703.8333333,703.8333333,1,1,3.450163399,2,0,0,0,1770,1755,17580,0,135,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1785,1770,17610,0,15,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1800,1785,17640,0,30,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1815,1800,17670,0,45,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1830,1815,17700,0,60,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1845,1830,17730,0,75,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1860,1845,17760,0,90,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1875,1860,17790,0,105,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1890,1875,17820,0,120,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1905,1890,17850,0,135,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1920,1905,17880,0,150,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1935,1920,17910,0,165,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1950,1935,17940,0,180,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1965,1950,17970,0,195,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1980,1965,18000,0,210,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,1995,1980,18030,0,225,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,2010,1995,18060,0,240,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,2025,2010,18090,0,255,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,2040,2025,18120,0,270,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,2055,2040,18150,0,285,0
3,6.9,6.9,0.066666667,0.066666667,709.8333333,709.8333333,1,1,3.429146538,2,0,0,0,2070,2055,18180,0,300,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2085,2070,18210,0,15,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2100,2085,18240,0,30,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2115,2100,18270,0,45,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2130,2115,18300,0,60,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2145,2130,18330,0,75,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2160,2145,18360,0,90,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2175,2160,18390,0,105,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2190,2175,18420,0,120,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2205,2190,18450,0,135,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2220,2205,18480,0,150,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2235,2220,18510,0,165,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2250,2235,18540,0,180,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2265,2250,18570,0,195,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2280,2265,18600,0,210,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2295,2280,18630,0,225,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2310,2295,18660,0,240,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2325,2310,18690,0,255,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2340,2325,18720,0,270,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2355,2340,18750,0,285,0
3,7,7,0.066666667,0.066666667,715.8333333,715.8333333,1,1,3.408730159,2,0,0,0,2370,2355,18780,0,300,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2385,2370,18810,0,15,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2400,2385,18840,0,30,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2415,2400,18870,0,45,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2430,2415,18900,0,60,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2445,2430,18930,0,75,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2460,2445,18960,0,90,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2475,2460,18990,0,105,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2490,2475,19020,0,120,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2505,2490,19050,0,135,0
3,7.1,7.1,0.066666667,0.066666667,721.8333333,721.8333333,1,1,3.388888889,2,0,0,0,2520,2505,19080,0,150,0
3,9.133333333,9.133333333,0.1,0.1,2278.366667,2278.366667,1,1,8.315206813,3,0,1,0,0,2520,12750,0,15,0
3,9.133333333,9.133333333,0.1,0.1,2278.366667,2278.366667,1,1,8.315206813,3,0,0,0,15,2535,12780,0,30,0
3,7.2,7.2,0.066666667,0.066666667,728.7666667,728.7666667,1,1,3.373919753,2,0,0,0,30,2550,30,0,15,0
3,7.2,7.2,0.066666667,0.066666667,728.7666667,728.7666667,1,1,3.373919753,2,0,0,0,45,2565,19200,0,30,0
3,7.2,7.2,0.066666667,0.066666667,728.7666667,728.7666667,1,1,3.373919753,2,0,0,0,60,2580,19230,0,45,0
3,7.2,7.2,0.066666667,0.066666667,728.7666667,728.7666667,1,1,3.373919753,2,0,0,0,75,2595,19260,0,60,0
3,7.2,7.2,0.066666667,0.066666667,728.7666667,728.7666667,1,1,3.373919753,2,0,0,0,90,2610,19290,0,75,0
3,7.2,7.2,0.066666667,0.066666667,728.7666667,728.7666667,1,1,3.373919753,2,0,0,0,105,2625,19320,0,90,0
3,7.2,7.2,0.066666667,0.066666667,728.7666667,728.7666667,1,1,3.373919753,2,0,0,0,120,2640,19350,0,105,0
3,7.2,7.2,0.066666667,0.066666667,728.7666667,728.7666667,1,1,3.373919753,2,0,0,0,135,2655,19380,0,120,0
3,8.233333333,8.233333333,0.1,0.1,1064.966667,1064.966667,1,1,4.311605938,3,0,1,0,0,2670,12950,0,15,0
3,8.233333333,8.233333333,0.1,0.1,1064.966667,1064.966667,1,1,4.311605938,3,0,0,0,15,2685,12980,0,30,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,30,2700,30,0,15,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,45,2715,19500,0,30,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,60,2730,19530,0,45,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,75,2745,19560,0,60,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,90,2760,19590,0,75,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,105,2775,19620,0,90,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,120,2790,19650,0,105,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,135,2805,19680,0,120,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,150,2820,19710,0,135,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,165,2835,19740,0,150,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,180,2850,19770,0,165,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,195,2865,19800,0,180,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,210,2880,19830,0,195,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,225,2895,19860,0,210,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,240,2910,19890,0,225,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,255,2925,19920,0,240,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,270,2940,19950,0,255,0
3,7.3,7.3,0.066666667,0.066666667,734.7666667,734.7666667,1,1,3.355098935,2,0,0,0,285,2955,19980,0,270,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,300,2970,20010,0,15,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,315,2985,20040,0,30,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,330,3000,20070,0,45,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,345,3015,20100,0,60,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,360,3030,20130,0,75,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,375,3045,20160,0,90,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,390,3060,20190,0,105,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,405,3075,20220,0,120,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,420,3090,20250,0,135,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,435,3105,20280,0,150,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,450,3120,20310,0,165,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,465,3135,20340,0,180,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,480,3150,20370,0,195,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,495,3165,20400,0,210,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,510,3180,20430,0,225,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,525,3195,20460,0,240,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,540,3210,20490,0,255,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,555,3225,20520,0,270,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,570,3240,20550,0,285,0
3,7.4,7.4,0.066666667,0.066666667,740.7666667,740.7666667,1,1,3.336786787,2,0,0,0,585,3255,20580,0,300,0
3,7.5,7.5,0.066666667,0.066666667,746.7666667,746.7666667,1,1,3.318962963,2,0,0,0,600,3270,20610,0,15,0
3,7.5,7.5,0.066666667,0.066666667,746.7666667,746.7666667,1,1,3.318962963,2,0,0,0,615,3285,20640,0,30,0
3,7.5,7.5,0.066666667,0.066666667,746.7666667,746.7666667,1,1,3.318962963,2,0,0,0,630,3300,20670,0,45,0
3,7.5,7.5,0.066666667,0.066666667,746.7666667,746.7666667,1,1,3.318962963,2,0,0,0,645,3315,20700,0,60,0
3,7.5,7.5,0.066666667,0.066666667,746.7666667,746.7666667,1,1,3.318962963,2,0,0,0,660,3330,20730,0,75,0
3,7.5,7.5,0.066666667,0.066666667,746.7666667,746.7666667,1,1,3.318962963,2,0,0,0,675,3345,20760,0,90,0
3,7.5,7.5,0.066666667,0.066666667,746.7666667,746.7666667,1,1,3.318962963,2,0,0,0,690,3360,20790,0,105,0
3,7.5,7.5,0.066666667,0.066666667,746.7666667,746.7666667,1,1,3.318962963,2,0,0,0,705,3375,20820,0,120,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,720,3390,20850,0,15,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,735,3405,20880,0,30,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,750,3420,20910,0,45,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,765,3435,20940,0,60,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,780,3450,20970,0,75,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,795,3465,21000,0,90,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,810,3480,21030,0,105,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,825,3495,21060,0,120,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,840,3510,21090,0,135,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,855,3525,21120,0,150,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,870,3540,21150,0,165,0
3,7.633333333,7.633333333,0.066666667,0.066666667,755.4333333,755.4333333,1,1,3.298835517,2,0,0,0,885,3555,21180,0,180,0
3,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,900,3570,21210,0,15,0
3,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,915,3585,21240,0,30,0
3,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,930,3600,21270,0,45,0
3,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,945,3615,21300,0,60,0
3,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,960,3630,21330,0,75,0
3,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,975,3645,21360,0,90,0
3,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,990,3660,21390,0,105,0
3,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1005,3675,21420,0,120,0
3,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1020,3690,21450,0,135,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1035,3705,21480,0,150,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1050,3720,21510,0,165,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1065,3735,21540,0,180,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1080,3750,21570,0,195,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1095,3765,21600,0,210,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1110,3780,21630,0,225,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1125,3795,21660,0,240,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1140,3810,21690,0,255,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1155,3825,21720,0,270,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1170,3840,21750,0,285,0
4,7.733333333,7.733333333,0.066666667,0.066666667,761.4333333,761.4333333,1,1,3.28204023,2,0,0,0,1185,3855,21780,0,300,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1200,3870,21810,0,15,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1215,3885,21840,0,30,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1230,3900,21870,0,45,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1245,3915,21900,0,60,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1260,3930,21930,0,75,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1275,3945,21960,0,90,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1290,3960,21990,0,105,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1305,3975,22020,0,120,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1320,3990,22050,0,135,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1335,4005,22080,0,150,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1350,4020,22110,0,165,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1365,4035,22140,0,180,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1380,4050,22170,0,195,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1395,4065,22200,0,210,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1410,4080,22230,0,225,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1425,4095,22260,0,240,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1440,4110,22290,0,255,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1455,4125,22320,0,270,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1470,4140,22350,0,285,0
4,7.833333333,7.833333333,0.066666667,0.066666667,767.4333333,767.4333333,1,1,3.265673759,2,0,0,0,1485,4155,22380,0,300,0
4,7.933333333,7.933333333,0.066666667,0.066666667,773.4333333,773.4333333,1,1,3.249719888,2,0,0,0,1500,4170,22410,0,15,0
4,7.933333333,7.933333333,0.066666667,0.066666667,773.4333333,773.4333333,1,1,3.249719888,2,0,0,0,1515,4185,22440,0,30,0
4,7.933333333,7.933333333,0.066666667,0.066666667,773.4333333,773.4333333,1,1,3.249719888,2,0,0,0,1530,4200,22470,0,45,0
4,7.933333333,7.933333333,0.066666667,0.066666667,773.4333333,773.4333333,1,1,3.249719888,2,0,0,0,1545,4215,22500,0,60,0
4,7.933333333,7.933333333,0.066666667,0.066666667,773.4333333,773.4333333,1,1,3.249719888,2,0,0,0,1560,4230,22530,0,75,0
4,7.933333333,7.933333333,0.066666667,0.066666667,773.4333333,773.4333333,1,1,3.249719888,2,0,0,0,1575,4245,22560,0,90,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1590,4260,22590,0,15,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1605,4275,22620,0,30,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1620,4290,22650,0,45,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1635,4305,22680,0,60,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1650,4320,22710,0,75,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1665,4335,22740,0,90,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1680,4350,22770,0,105,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1695,4365,22800,0,120,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1710,4380,22830,0,135,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1725,4395,22860,0,150,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1740,4410,22890,0,165,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1755,4425,22920,0,180,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1770,4440,22950,0,195,0
4,8.066666667,8.066666667,0.066666667,0.066666667,782.1,782.1,1,1,3.231818182,2,0,0,0,1785,4455,22980,0,210,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1800,4470,23010,0,15,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1815,4485,23040,0,30,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1830,4500,23070,0,45,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1845,4515,23100,0,60,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1860,4530,23130,0,75,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1875,4545,23160,0,90,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1890,4560,23190,0,105,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1905,4575,23220,0,120,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1920,4590,23250,0,135,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1935,4605,23280,0,150,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1950,4620,23310,0,165,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1965,4635,23340,0,180,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1980,4650,23370,0,195,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,1995,4665,23400,0,210,0
4,8.166666667,8.166666667,0.066666667,0.066666667,788.1,788.1,1,1,3.216734694,2,0,0,0,2010,4680,23430,0,225,0
