TimeBlock,AveragePackets,AveragePacketsperDevice,AverageConnections,AverageConnectionsperDevice,AverageThroughputperDevice,MaxThroughputperDevice,ActiveDevicesIP,ConnectedDevicesMAC,AveragePacketSize,ActiveConnections,RatioTIME_WAIT/ESTABLISHED,MaxTCPConnections,MaxUDPConnections,TimeSinceLastTCPConnection,TimeSinceLastUDPConnection,AverageTCPSessionDuration,AverageUDPSessionDuration,TimeSinceLastPacket,DeviceScreenState
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2685.0,2415.0,84182.30769230769,0.0,1155.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2700.0,2430.0,84212.30769230769,0.0,1170.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2715.0,2445.0,84242.30769230769,0.0,1185.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2730.0,2460.0,84272.30769230769,0.0,1200.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2745.0,2475.0,84302.30769230769,0.0,1215.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2760.0,2490.0,84332.30769230769,0.0,1230.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2775.0,2505.0,84362.30769230769,0.0,1245.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2790.0,2520.0,84392.30769230769,0.0,1260.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2805.0,2535.0,84422.30769230769,0.0,1275.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2820.0,2550.0,84452.30769230769,0.0,1290.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2835.0,2565.0,84482.30769230769,0.0,1305.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2850.0,2580.0,84512.30769230769,0.0,1320.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2865.0,2595.0,84542.30769230769,0.0,1335.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2880.0,2610.0,84572.30769230769,0.0,1350.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2895.0,2625.0,84602.30769230769,0.0,1365.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2910.0,2640.0,84632.30769230769,0.0,1380.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2925.0,2655.0,84662.30769230769,0.0,1395.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2940.0,2670.0,84692.30769230769,0.0,1410.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2955.0,2685.0,84722.30769230769,0.0,1425.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2970.0,2700.0,84752.30769230769,0.0,1440.0,0
